Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category
46,F,2,Graduate,Single,Less than $40K
45,F,2,Graduate,Married,Less than $40K
53,M,3,High School,Single,$60K - $80K
42,M,3,Unknown,Married,$80K - $120K
44,F,3,Graduate,Single,Less than $40K
47,F,3,High School,Married,Unknown
46,M,3,Uneducated,Married,$60K - $80K
38,F,3,Graduate,Single,Less than $40K
46,F,3,Graduate,Divorced,Less than $40K
39,M,2,Unknown,Unknown,$120K +
47,M,2,College,Single,$60K - $80K
46,M,4,Doctorate,Unknown,$60K - $80K
45,M,2,Graduate,Married,$40K - $60K
50,F,2,High School,Married,$40K - $60K
43,F,3,High School,Married,Less than $40K
48,M,3,College,Married,$40K - $60K
50,F,3,Graduate,Unknown,Less than $40K
40,F,2,Graduate,Unknown,$40K - $60K
46,M,4,College,Married,$40K - $60K
45,M,4,College,Single,$60K - $80K
53,M,1,High School,Single,Less than $40K
49,F,2,Graduate,Married,Less than $40K
52,F,2,Post-Graduate,Single,Less than $40K
47,M,0,Graduate,Married,$80K - $120K
47,M,2,Uneducated,Single,$80K - $120K
43,M,2,High School,Single,$60K - $80K
49,M,3,College,Divorced,$80K - $120K
40,F,3,College,Divorced,$40K - $60K
53,F,4,Graduate,Single,Less than $40K
51,F,1,Unknown,Married,$40K - $60K
46,M,2,High School,Single,$40K - $60K
41,M,3,High School,Single,$80K - $120K
42,F,0,Unknown,Married,Less than $40K
50,M,2,High School,Unknown,$120K +
51,M,2,Uneducated,Divorced,$80K - $120K
44,M,3,High School,Single,$120K +
49,M,4,Uneducated,Married,$60K - $80K
51,F,2,Unknown,Married,$40K - $60K
53,F,5,Graduate,Single,$40K - $60K
49,F,4,Unknown,Single,Less than $40K
59,M,1,Graduate,Single,Unknown
47,F,2,Doctorate,Married,$40K - $60K
50,M,3,Uneducated,Single,$80K - $120K
44,M,4,Graduate,Single,$120K +
48,M,4,Graduate,Married,$60K - $80K
47,M,3,College,Single,$60K - $80K
43,M,4,Uneducated,Married,$60K - $80K
40,M,2,High School,Unknown,$80K - $120K
41,M,4,Graduate,Single,$80K - $120K
46,F,3,High School,Single,Less than $40K
47,M,2,High School,Divorced,Unknown
44,M,0,Graduate,Unknown,$60K - $80K
52,F,2,Graduate,Unknown,Less than $40K
39,M,3,Uneducated,Single,$80K - $120K
53,F,2,High School,Single,Less than $40K
49,M,0,Unknown,Married,$80K - $120K
52,F,2,Post-Graduate,Married,Less than $40K
46,M,4,High School,Divorced,$40K - $60K
44,F,2,Graduate,Divorced,$40K - $60K
52,F,2,High School,Single,$40K - $60K
52,M,4,Graduate,Married,$80K - $120K
50,F,2,Graduate,Single,Less than $40K
55,M,3,High School,Single,$80K - $120K
45,M,5,Unknown,Married,$60K - $80K
44,M,2,Doctorate,Married,$80K - $120K
46,F,3,Graduate,Single,Less than $40K
49,M,1,Uneducated,Single,$120K +
53,F,2,College,Single,Unknown
60,F,1,Doctorate,Single,Unknown
47,M,3,Post-Graduate,Unknown,Unknown
54,F,2,Graduate,Single,$40K - $60K
39,M,2,Post-Graduate,Unknown,$80K - $120K
46,F,3,Uneducated,Married,Less than $40K
43,F,3,College,Married,Less than $40K
53,M,4,High School,Divorced,$120K +
44,M,3,Graduate,Married,$60K - $80K
48,M,2,High School,Married,$40K - $60K
41,M,3,Uneducated,Single,$80K - $120K
45,F,4,Post-Graduate,Single,Less than $40K
41,F,3,Unknown,Unknown,$40K - $60K
51,M,1,College,Married,$80K - $120K
44,M,4,Post-Graduate,Single,$80K - $120K
39,M,2,Uneducated,Single,$60K - $80K
40,M,3,Doctorate,Unknown,Less than $40K
41,M,3,Graduate,Married,$120K +
46,F,4,Unknown,Married,Unknown
50,M,4,High School,Single,$120K +
50,M,3,Uneducated,Married,Less than $40K
48,M,3,Unknown,Unknown,$60K - $80K
49,M,2,Graduate,Married,$80K - $120K
49,M,2,Graduate,Married,$120K +
41,M,5,Graduate,Married,$80K - $120K
36,F,4,Uneducated,Unknown,$40K - $60K
52,F,1,High School,Single,$40K - $60K
42,M,4,Graduate,Married,$60K - $80K
49,F,2,College,Married,Less than $40K
41,M,2,Graduate,Single,$60K - $80K
50,M,1,Unknown,Unknown,$120K +
53,F,4,Graduate,Single,$40K - $60K
49,M,4,Uneducated,Married,$80K - $120K
46,M,3,Unknown,Single,$80K - $120K
51,F,5,High School,Single,Less than $40K
51,M,3,Uneducated,Single,$60K - $80K
51,F,2,High School,Married,Less than $40K
54,F,2,College,Single,Less than $40K
46,M,5,Doctorate,Divorced,$120K +
43,M,3,Post-Graduate,Married,$40K - $60K
48,F,3,Post-Graduate,Married,Unknown
43,F,3,Unknown,Single,Less than $40K
41,M,3,High School,Married,$120K +
49,M,3,Uneducated,Married,$80K - $120K
51,F,3,High School,Single,Unknown
47,F,5,Uneducated,Unknown,$40K - $60K
53,F,2,High School,Single,Less than $40K
55,F,2,Graduate,Single,Unknown
51,M,1,Graduate,Married,$120K +
40,F,1,Unknown,Married,Less than $40K
60,F,2,High School,Single,Less than $40K
40,F,5,Graduate,Married,Unknown
46,F,5,Graduate,Unknown,Unknown
42,F,3,Graduate,Married,Less than $40K
46,F,2,Graduate,Single,Less than $40K
51,F,0,Uneducated,Married,Unknown
43,F,4,Unknown,Single,Unknown
41,F,3,College,Married,Less than $40K
47,M,3,Uneducated,Married,$80K - $120K
43,M,4,Post-Graduate,Single,$40K - $60K
47,F,3,Graduate,Single,Less than $40K
51,M,2,Graduate,Single,$40K - $60K
44,F,4,Unknown,Unknown,$40K - $60K
44,M,1,Graduate,Married,$80K - $120K
39,F,0,Unknown,Single,$40K - $60K
53,F,2,Graduate,Unknown,Less than $40K
45,M,3,Uneducated,Unknown,$80K - $120K
47,M,3,Unknown,Single,$120K +
40,M,2,High School,Divorced,$40K - $60K
50,F,3,Uneducated,Married,Unknown
47,F,2,Uneducated,Married,Unknown
55,M,2,Unknown,Single,$80K - $120K
44,F,2,High School,Married,Less than $40K
54,F,1,Graduate,Single,Unknown
40,M,4,Unknown,Married,$80K - $120K
50,M,2,Graduate,Married,$80K - $120K
49,M,3,Post-Graduate,Single,$60K - $80K
49,F,4,Graduate,Single,Less than $40K
39,F,1,Uneducated,Unknown,Less than $40K
43,M,2,High School,Single,$120K +
43,F,0,High School,Married,Less than $40K
45,F,3,Graduate,Divorced,Unknown
47,F,4,College,Divorced,Unknown
45,F,4,College,Married,Less than $40K
34,F,2,Graduate,Unknown,Unknown
52,M,2,Uneducated,Married,$120K +
33,F,1,Doctorate,Unknown,Less than $40K
43,M,2,Unknown,Married,$60K - $80K
42,M,5,College,Married,$40K - $60K
49,M,3,Graduate,Single,$80K - $120K
55,M,3,Uneducated,Single,$40K - $60K
39,F,1,Graduate,Unknown,Less than $40K
40,F,3,College,Single,$40K - $60K
46,M,2,Unknown,Single,$80K - $120K
46,M,3,College,Single,$80K - $120K
58,M,1,College,Single,$120K +
44,F,3,Graduate,Married,Less than $40K
42,M,3,Unknown,Married,$40K - $60K
50,M,2,Unknown,Married,$60K - $80K
46,M,2,Graduate,Married,$80K - $120K
37,M,3,High School,Unknown,$80K - $120K
57,F,3,Graduate,Unknown,Less than $40K
52,M,2,Graduate,Single,$40K - $60K
62,F,0,Post-Graduate,Single,$40K - $60K
45,M,5,High School,Unknown,$60K - $80K
57,M,1,High School,Single,$80K - $120K
44,F,3,Graduate,Married,Less than $40K
42,F,4,Unknown,Married,Unknown
40,F,2,Unknown,Single,Less than $40K
47,M,3,Graduate,Unknown,Less than $40K
51,M,1,Post-Graduate,Married,$120K +
45,F,3,High School,Married,Less than $40K
50,M,2,Unknown,Married,$60K - $80K
46,M,3,Graduate,Married,Less than $40K
47,F,1,Unknown,Single,Less than $40K
43,F,4,High School,Single,Less than $40K
52,M,1,Uneducated,Married,$40K - $60K
46,F,3,High School,Single,Less than $40K
41,M,2,Graduate,Married,$60K - $80K
52,M,1,High School,Married,$120K +
52,F,1,High School,Married,Less than $40K
51,M,3,Post-Graduate,Married,$80K - $120K
49,M,5,Graduate,Single,$60K - $80K
55,M,3,College,Single,$120K +
46,M,1,Graduate,Divorced,$40K - $60K
43,M,3,Post-Graduate,Married,$40K - $60K
46,F,4,Unknown,Single,Less than $40K
49,M,4,High School,Married,$80K - $120K
41,M,2,Uneducated,Single,$120K +
37,M,2,High School,Single,$80K - $120K
51,M,2,Uneducated,Married,$120K +
50,M,1,Doctorate,Married,$120K +
57,M,2,Uneducated,Single,$60K - $80K
40,M,4,Uneducated,Married,$120K +
52,M,0,College,Married,$120K +
45,F,3,High School,Divorced,$40K - $60K
48,F,2,College,Married,Less than $40K
39,F,3,High School,Single,Less than $40K
49,F,4,College,Married,Less than $40K
45,M,2,Unknown,Married,$40K - $60K
43,F,1,Graduate,Married,Less than $40K
45,M,3,Graduate,Divorced,$60K - $80K
38,M,1,High School,Single,$120K +
54,M,2,College,Single,$80K - $120K
39,M,2,Graduate,Divorced,$40K - $60K
49,F,5,Graduate,Married,Less than $40K
45,M,4,Graduate,Single,$120K +
54,M,1,High School,Single,$80K - $120K
40,F,3,Doctorate,Married,Less than $40K
49,M,5,College,Married,$60K - $80K
48,M,1,Post-Graduate,Single,$80K - $120K
43,M,1,Graduate,Single,Unknown
42,M,3,Graduate,Single,$120K +
49,M,4,High School,Married,$120K +
43,M,4,Uneducated,Single,$120K +
44,F,5,Unknown,Married,Less than $40K
45,M,3,High School,Unknown,$80K - $120K
38,F,1,Graduate,Single,Less than $40K
44,M,1,Uneducated,Married,$120K +
45,M,4,Graduate,Single,$120K +
51,F,2,College,Married,Unknown
41,M,3,Graduate,Single,$80K - $120K
51,M,1,Unknown,Married,$60K - $80K
56,F,2,Uneducated,Single,Less than $40K
42,M,4,Unknown,Single,$40K - $60K
52,F,2,Graduate,Single,Unknown
49,F,1,Uneducated,Married,Less than $40K
50,M,2,Graduate,Single,$120K +
42,M,2,Graduate,Married,$120K +
45,F,0,Doctorate,Married,$40K - $60K
50,M,4,Unknown,Married,$80K - $120K
41,M,4,Post-Graduate,Married,$80K - $120K
44,F,3,College,Single,Less than $40K
51,M,4,Unknown,Single,$120K +
48,M,4,Graduate,Married,$80K - $120K
40,M,3,Uneducated,Divorced,$60K - $80K
49,M,0,High School,Single,$80K - $120K
43,M,2,Graduate,Single,$80K - $120K
51,M,1,Uneducated,Single,$80K - $120K
44,F,3,High School,Single,Unknown
59,M,1,Graduate,Single,$60K - $80K
49,M,2,Graduate,Single,$60K - $80K
38,M,3,College,Single,$120K +
52,M,2,Graduate,Married,$80K - $120K
49,M,4,Graduate,Single,$120K +
47,M,2,Graduate,Single,$40K - $60K
51,F,2,High School,Single,Unknown
46,M,1,Uneducated,Married,$80K - $120K
52,M,4,College,Single,$80K - $120K
57,F,2,Graduate,Single,Less than $40K
40,M,4,Unknown,Single,$60K - $80K
44,M,3,Graduate,Divorced,$60K - $80K
47,M,3,Unknown,Single,$40K - $60K
41,F,3,Graduate,Unknown,Less than $40K
42,M,1,Post-Graduate,Single,$60K - $80K
44,F,4,Uneducated,Married,Unknown
44,M,0,Unknown,Married,$40K - $60K
47,M,2,Uneducated,Single,$120K +
36,M,1,Unknown,Unknown,$40K - $60K
45,M,2,Graduate,Married,$60K - $80K
50,M,1,High School,Unknown,$80K - $120K
41,M,3,High School,Divorced,$60K - $80K
55,M,2,High School,Divorced,$120K +
45,M,2,College,Single,$40K - $60K
40,F,4,Post-Graduate,Single,$40K - $60K
43,M,3,College,Single,$80K - $120K
49,F,3,Graduate,Married,Less than $40K
47,M,3,College,Married,Less than $40K
49,M,3,Unknown,Single,$60K - $80K
43,M,4,High School,Married,$40K - $60K
44,F,3,Uneducated,Married,Less than $40K
42,F,2,Graduate,Single,Unknown
44,F,2,High School,Married,$40K - $60K
52,M,2,Graduate,Married,$80K - $120K
42,M,2,Post-Graduate,Married,$60K - $80K
40,F,1,Graduate,Married,Less than $40K
54,F,2,Unknown,Divorced,Less than $40K
62,M,0,Graduate,Divorced,$60K - $80K
52,F,3,Graduate,Single,Less than $40K
50,F,2,Doctorate,Single,Less than $40K
51,F,4,Graduate,Divorced,Less than $40K
54,F,3,Graduate,Single,Less than $40K
39,F,1,Unknown,Married,$40K - $60K
50,M,1,Post-Graduate,Unknown,$80K - $120K
46,M,2,College,Married,$120K +
45,M,5,Uneducated,Single,$60K - $80K
61,M,1,Graduate,Single,Unknown
51,M,3,Unknown,Unknown,$120K +
50,M,1,Graduate,Married,$80K - $120K
48,M,2,College,Divorced,$80K - $120K
50,M,1,High School,Married,Less than $40K
58,F,2,Uneducated,Single,Unknown
46,M,2,College,Divorced,$60K - $80K
46,F,3,High School,Married,$40K - $60K
42,F,5,Unknown,Single,Less than $40K
38,M,3,Unknown,Single,$80K - $120K
40,M,3,Post-Graduate,Single,$120K +
43,M,5,Graduate,Single,$80K - $120K
48,M,4,Graduate,Married,$60K - $80K
38,M,2,Uneducated,Single,$80K - $120K
46,M,5,High School,Married,$120K +
44,M,4,Uneducated,Unknown,$40K - $60K
50,M,2,Unknown,Single,$80K - $120K
39,M,1,College,Unknown,$40K - $60K
50,M,3,College,Unknown,$60K - $80K
41,F,5,Graduate,Married,Less than $40K
49,F,4,Graduate,Divorced,Less than $40K
42,M,3,Graduate,Married,$80K - $120K
46,M,2,Uneducated,Single,$60K - $80K
44,M,3,Graduate,Single,$80K - $120K
53,M,3,Graduate,Single,$80K - $120K
51,M,0,College,Single,$80K - $120K
38,F,2,College,Unknown,Less than $40K
50,M,1,Graduate,Married,$60K - $80K
47,F,3,Graduate,Married,Less than $40K
38,M,4,Uneducated,Unknown,$80K - $120K
45,M,3,High School,Married,$60K - $80K
52,M,2,High School,Single,$80K - $120K
44,F,1,Unknown,Single,Less than $40K
35,F,4,High School,Unknown,Unknown
44,M,3,Graduate,Married,$60K - $80K
40,M,3,Graduate,Single,$80K - $120K
57,M,4,Graduate,Single,$120K +
43,F,2,Unknown,Married,Less than $40K
45,F,4,Uneducated,Divorced,$40K - $60K
44,F,3,Graduate,Single,Less than $40K
47,M,3,Graduate,Married,$120K +
50,M,2,Unknown,Married,$60K - $80K
44,F,4,Unknown,Married,Less than $40K
51,M,2,Graduate,Married,$120K +
45,F,3,High School,Married,Unknown
44,F,2,Unknown,Single,Less than $40K
48,F,4,High School,Married,Less than $40K
40,F,2,Uneducated,Single,Less than $40K
50,M,2,Graduate,Single,$80K - $120K
38,F,1,College,Unknown,Less than $40K
43,F,5,College,Single,$40K - $60K
45,F,4,Graduate,Unknown,Less than $40K
49,M,4,Uneducated,Married,$120K +
44,M,3,High School,Married,$80K - $120K
53,M,3,Graduate,Unknown,$40K - $60K
46,M,4,Post-Graduate,Married,$40K - $60K
56,M,4,Graduate,Single,$80K - $120K
63,M,0,Uneducated,Single,$60K - $80K
40,M,5,Graduate,Single,$40K - $60K
45,M,5,Graduate,Married,$80K - $120K
52,M,2,Doctorate,Married,$120K +
50,M,2,Uneducated,Married,$40K - $60K
62,M,1,High School,Single,$60K - $80K
44,M,4,Unknown,Married,$120K +
45,F,4,Graduate,Married,Less than $40K
53,M,5,Uneducated,Unknown,$80K - $120K
38,F,3,High School,Single,$40K - $60K
44,F,4,Doctorate,Married,$40K - $60K
42,M,3,Uneducated,Married,$40K - $60K
44,M,2,High School,Unknown,$60K - $80K
55,F,3,College,Single,Less than $40K
52,F,1,Uneducated,Single,Less than $40K
48,M,4,Graduate,Married,$60K - $80K
48,M,4,Graduate,Married,$80K - $120K
47,M,2,Graduate,Married,$40K - $60K
49,M,1,Graduate,Married,$120K +
47,F,3,College,Divorced,$40K - $60K
47,M,2,Uneducated,Married,$80K - $120K
56,M,2,Graduate,Single,$120K +
61,M,1,Uneducated,Single,$40K - $60K
45,M,4,Doctorate,Single,$120K +
49,F,2,Graduate,Married,Less than $40K
44,F,4,Uneducated,Married,Less than $40K
50,M,1,Post-Graduate,Unknown,$80K - $120K
51,M,1,High School,Married,$120K +
44,F,5,Uneducated,Single,Less than $40K
46,M,3,Unknown,Single,$80K - $120K
41,M,4,Unknown,Married,$80K - $120K
51,M,4,Graduate,Married,$60K - $80K
52,F,1,Graduate,Single,$40K - $60K
39,M,3,High School,Married,$80K - $120K
38,M,2,High School,Single,$60K - $80K
51,M,3,Graduate,Married,$80K - $120K
41,M,3,High School,Divorced,$80K - $120K
43,M,2,Post-Graduate,Married,$60K - $80K
40,M,3,High School,Married,$60K - $80K
58,M,1,Uneducated,Single,$80K - $120K
44,M,2,Post-Graduate,Married,$60K - $80K
48,M,4,Graduate,Married,$60K - $80K
49,M,4,Unknown,Married,$80K - $120K
48,M,3,Unknown,Unknown,$60K - $80K
44,M,3,College,Married,$40K - $60K
54,F,1,Unknown,Single,Unknown
45,M,2,Graduate,Single,Less than $40K
54,F,0,Graduate,Single,Unknown
46,M,2,Unknown,Married,$60K - $80K
37,F,3,Graduate,Single,$40K - $60K
41,M,4,Unknown,Married,$60K - $80K
43,M,2,High School,Married,$60K - $80K
39,M,2,Unknown,Single,$80K - $120K
61,M,0,Post-Graduate,Single,$60K - $80K
51,M,3,Uneducated,Married,$80K - $120K
48,F,2,Uneducated,Divorced,$40K - $60K
46,M,2,Uneducated,Single,$60K - $80K
39,F,1,Unknown,Single,Less than $40K
55,F,0,Graduate,Single,Less than $40K
44,M,4,High School,Single,$60K - $80K
48,M,2,Uneducated,Single,$40K - $60K
46,F,4,College,Single,$40K - $60K
39,F,2,Unknown,Single,$40K - $60K
45,F,2,Uneducated,Divorced,$40K - $60K
43,F,4,Graduate,Single,Less than $40K
40,F,3,High School,Married,$40K - $60K
49,M,2,High School,Married,$120K +
39,F,2,Unknown,Single,$40K - $60K
47,M,2,College,Married,$60K - $80K
42,M,4,Graduate,Single,$80K - $120K
44,F,1,Unknown,Divorced,Less than $40K
47,M,1,College,Married,$80K - $120K
63,M,1,High School,Single,$60K - $80K
49,M,2,Uneducated,Married,$80K - $120K
43,F,3,Graduate,Married,$40K - $60K
55,M,4,Graduate,Single,$120K +
46,F,4,High School,Unknown,Less than $40K
42,M,3,Unknown,Married,Less than $40K
43,M,3,Graduate,Single,$40K - $60K
51,M,1,High School,Single,$80K - $120K
49,M,4,Unknown,Unknown,$80K - $120K
51,F,2,Graduate,Single,Unknown
31,F,0,Uneducated,Divorced,Less than $40K
43,M,4,Graduate,Divorced,$80K - $120K
59,M,0,Graduate,Single,$60K - $80K
41,F,2,Unknown,Married,Unknown
53,M,2,College,Single,$120K +
39,M,1,Uneducated,Single,$80K - $120K
57,M,3,Unknown,Single,$120K +
60,M,1,High School,Divorced,$40K - $60K
51,M,0,High School,Unknown,$80K - $120K
46,F,3,Unknown,Single,$40K - $60K
45,M,2,Graduate,Married,$60K - $80K
41,M,3,Graduate,Married,$60K - $80K
56,M,0,High School,Unknown,$120K +
39,F,3,Uneducated,Single,Unknown
49,F,3,Graduate,Single,$40K - $60K
45,M,3,Graduate,Single,$40K - $60K
47,F,5,Unknown,Unknown,Less than $40K
50,M,2,Unknown,Married,$40K - $60K
45,F,3,High School,Married,$40K - $60K
45,M,2,High School,Married,$40K - $60K
40,F,3,Graduate,Divorced,Less than $40K
52,F,1,Graduate,Single,Less than $40K
51,M,2,Graduate,Married,$40K - $60K
44,M,2,Graduate,Unknown,$80K - $120K
56,F,3,Uneducated,Single,Unknown
30,M,1,High School,Married,$60K - $80K
62,F,1,Graduate,Single,Less than $40K
47,F,4,Post-Graduate,Single,Less than $40K
42,F,4,Unknown,Married,Less than $40K
52,F,2,High School,Single,$40K - $60K
46,F,4,Uneducated,Divorced,Unknown
54,F,3,Graduate,Single,Unknown
58,M,2,Unknown,Single,$60K - $80K
34,M,1,Unknown,Single,$80K - $120K
43,F,4,Uneducated,Married,Less than $40K
49,M,4,Graduate,Married,$80K - $120K
55,M,4,Unknown,Single,$60K - $80K
47,F,3,Graduate,Married,$40K - $60K
50,F,2,Unknown,Single,Unknown
41,F,1,High School,Single,$40K - $60K
44,F,2,Graduate,Single,Less than $40K
39,M,2,College,Married,$60K - $80K
43,M,5,Graduate,Unknown,$60K - $80K
32,M,0,High School,Single,$60K - $80K
40,M,3,Unknown,Single,$60K - $80K
49,M,2,Unknown,Married,Less than $40K
56,F,1,College,Single,Less than $40K
60,F,0,Graduate,Married,Less than $40K
41,F,5,High School,Married,$40K - $60K
43,F,5,Graduate,Married,Less than $40K
32,M,0,Graduate,Divorced,$40K - $60K
47,F,2,High School,Single,Less than $40K
46,M,3,Graduate,Divorced,$80K - $120K
41,M,2,Graduate,Single,$120K +
51,F,1,Uneducated,Single,Less than $40K
58,M,2,Uneducated,Single,$80K - $120K
48,F,2,Graduate,Divorced,Unknown
53,F,3,Uneducated,Married,Less than $40K
52,M,1,Graduate,Single,$80K - $120K
45,F,4,High School,Single,Less than $40K
41,M,3,Uneducated,Married,$120K +
37,F,2,Graduate,Divorced,Less than $40K
44,M,4,High School,Single,$60K - $80K
49,F,2,Unknown,Married,Less than $40K
32,F,2,Unknown,Married,Less than $40K
36,F,2,Graduate,Married,Less than $40K
47,F,3,Graduate,Divorced,Less than $40K
49,M,0,Uneducated,Married,$60K - $80K
58,M,2,Doctorate,Married,$120K +
45,M,3,Uneducated,Married,$40K - $60K
53,F,5,Unknown,Married,Less than $40K
45,M,5,High School,Married,$80K - $120K
44,M,4,Uneducated,Unknown,$80K - $120K
54,M,3,Post-Graduate,Single,$40K - $60K
38,F,2,High School,Married,$40K - $60K
46,M,3,Doctorate,Married,$60K - $80K
41,F,2,Uneducated,Married,Unknown
48,F,2,Doctorate,Married,$40K - $60K
53,M,2,High School,Single,$60K - $80K
39,M,3,Graduate,Married,$40K - $60K
48,F,4,Graduate,Single,Less than $40K
41,M,3,Graduate,Single,$40K - $60K
54,F,2,Uneducated,Married,Unknown
49,M,2,High School,Divorced,$40K - $60K
61,M,1,Graduate,Unknown,$60K - $80K
41,M,3,Unknown,Married,$60K - $80K
52,M,2,Uneducated,Unknown,$120K +
44,M,3,Unknown,Single,$120K +
33,F,3,Unknown,Single,$40K - $60K
37,M,2,Graduate,Single,$60K - $80K
52,F,3,Graduate,Single,$40K - $60K
51,F,3,Uneducated,Married,Less than $40K
43,M,4,Uneducated,Divorced,$80K - $120K
54,F,1,High School,Married,Less than $40K
31,F,0,Uneducated,Divorced,Less than $40K
40,F,4,High School,Single,Less than $40K
49,F,4,Uneducated,Unknown,Less than $40K
60,M,1,Uneducated,Married,$40K - $60K
62,F,0,Uneducated,Single,Less than $40K
44,M,2,Graduate,Married,$80K - $120K
43,F,3,Graduate,Unknown,Less than $40K
56,M,2,High School,Married,$80K - $120K
35,M,4,High School,Single,$80K - $120K
40,F,4,Graduate,Married,$40K - $60K
52,M,2,High School,Divorced,$60K - $80K
29,M,0,High School,Single,$40K - $60K
52,M,0,High School,Single,$60K - $80K
49,F,3,Unknown,Married,Less than $40K
37,M,3,Graduate,Married,$60K - $80K
47,F,3,Unknown,Married,$40K - $60K
32,M,1,Uneducated,Single,$60K - $80K
44,F,3,Graduate,Married,Unknown
47,M,5,College,Single,$80K - $120K
45,M,3,Graduate,Unknown,$120K +
